864,-21.0,-21.0,-21.0,1018.89,68554.77
865,-21.0,-21.0,-21.0,1018.74,68534.174
866,-21.0,-21.0,-21.0,1018.72,68484.948
867,-21.0,-21.0,-21.0,1018.91,68423.744
868,-21.0,-21.0,-21.0,1019.03,68447.992
869,-21.0,-21.0,-21.0,1018.69,68406.71
870,-21.0,-21.0,-21.0,1019.02,68274.377
871,-21.0,-21.0,-21.0,1019.19,68350.004
872,-21.0,-21.0,-21.0,1019.29,68324.845
873,-21.0,-21.0,-21.0,1019.5,68304.246
874,-21.0,-21.0,-21.0,1019.47,68156.85
875,-21.0,-21.0,-21.0,1019.58,68100.143
876,-21.0,-21.0,-21.0,1018.97,68072.46
877,-21.0,-21.0,-21.0,1019.09,68103.476
878,-21.0,-21.0,-21.0,1019.35,68101.433
879,-21.0,-21.0,-21.0,1018.91,68108.108
880,-21.0,-21.0,-21.0,1018.57,68135.613
881,-21.0,-21.0,-21.0,1018.46,68047.927
882,-21.0,-21.0,-21.0,1018.29,68122.794
883,-21.0,-21.0,-21.0,1018.57,68087.364
884,-21.0,-21.0,-21.0,1018.2,68206.724
885,-21.0,-21.0,-21.0,1018.07,68223.554
886,-21.0,-21.0,-21.0,1018.33,68298.94
887,-21.0,-21.0,-21.0,1018.53,68261.613
888,-21.0,-21.0,-21.0,1018.63,68239.081
889,-21.0,-21.0,-21.0,1018.41,68186.94
890,-21.0,-21.0,-21.0,1018.31,68249.25
891,-21.0,-21.0,-21.0,1018.11,68241.25
892,-21.0,-21.0,-21.0,1018.11,68207.222
893,-21.0,-21.0,-21.0,1017.88,68229.617
894,-21.0,-21.0,-21.0,1017.91,68214.996
895,-21.0,-21.0,-21.0,1017.64,68238.104
896,-21.0,-21.0,-21.0,1018.01,68150.902
897,-21.0,-21.0,-21.0,1018.21,68099.468
898,-21.0,-21.0,-21.0,1018.12,68151.536
899,-21.0,-21.0,-21.0,1018.31,68191.566
900,-21.0,-21.0,-21.0,1018.67,68129.01
901,-21.0,-21.0,-21.0,1018.65,68205.36
902,-21.0,-21.0,-21.0,1018.59,68143.967
903,-21.0,-21.0,-21.0,1018.05,68108.53
904,-21.0,-21.0,-21.0,1018.35,68034.384
905,-21.0,-21.0,-21.0,1018.64,68044.831
906,-21.0,-21.0,-21.0,1018.46,68048.052
907,-21.0,-21.0,-21.0,1018.23,68078.155
908,-21.0,-21.0,-21.0,1017.99,68044.273
909,-21.0,-21.0,-21.0,1018.01,67955.68
910,-21.0,-21.0,-21.0,1018.26,68008.436
911,-21.0,-21.0,-21.0,1018.67,68009.241
912,-21.0,-21.0,-21.0,1018.81,68034.208
913,-21.0,-21.0,-21.0,1018.82,68024.435
914,-21.0,-21.0,-21.0,1019.0,68066.123
915,-21.0,-21.0,-21.0,1018.94,68052.831
916,-21.0,-21.0,-21.0,1018.99,68046.563
917,-21.0,-21.0,-21.0,1018.9,68090.498
918,-21.0,-21.0,-21.0,1019.08,68112.521
919,-21.0,-21.0,-21.0,1019.24,68191.093
920,-21.0,-21.0,-21.0,1018.76,68264.333
921,-21.0,-21.0,-21.0,1018.71,68172.097
922,-21.0,-21.0,-21.0,1018.97,68253.821
923,-21.0,-21.0,-21.0,1019.01,68273.22
924,-21.0,-21.0,-21.0,1019.43,68226.511
925,-21.0,-21.0,-21.0,1019.66,68242.425
926,-21.0,-21.0,-21.0,1020.05,68270.532
927,-21.0,-21.0,-21.0,1020.0,68205.161
928,-21.0,-21.0,-21.0,1020.09,68232.66
